index,age,race,sex,education,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,y
20787,59, White, Male, 10th,a_2,b_14,c_0,d_33,e_4,279232,6,0,0,40,0
20788,41, White, Male, HS-grad,a_2,b_12,c_0,d_39,e_4,351161,9,0,1848,45,1
20789,25, White, Female, Some-college,a_0,b_10,c_4,d_39,e_4,93223,10,0,0,35,0
20790,20, White, Female, HS-grad,a_4,b_0,c_3,d_39,e_0,163665,9,0,0,20,0
20791,23, Black, Male, HS-grad,a_4,b_3,c_3,d_39,e_4,664670,9,0,0,40,0
20792,49, White, Male, Masters,a_2,b_12,c_0,d_39,e_7,423222,14,99999,0,80,1
20793,27, Black, Male, HS-grad,a_4,b_0,c_3,d_39,e_0,60726,9,0,0,40,0
20794,33, White, Male, Bachelors,a_4,b_6,c_1,d_39,e_4,202046,13,0,2001,40,0
20795,37, White, Male, HS-grad,a_2,b_3,c_0,d_39,e_4,208358,9,0,0,40,1
20796,43, Black, Male, Some-college,a_2,b_13,c_0,d_23,e_4,401623,10,0,0,40,1
20797,67, White, Male, 11th,a_2,b_14,c_0,d_39,e_4,123393,7,0,0,40,0
20798,67, Asian-Pac-Islander, Male, HS-grad,a_2,b_4,c_0,d_39,e_5,76860,9,0,0,40,1
20799,26, White, Female, Masters,a_4,b_10,c_1,d_2,e_2,192213,14,0,0,40,0
20800,59, White, Female, HS-grad,a_0,b_8,c_1,d_39,e_4,212783,9,0,0,38,0
20801,38, White, Male, Some-college,a_2,b_4,c_0,d_39,e_5,269318,10,7298,0,40,1
20802,22, White, Male, HS-grad,a_4,b_14,c_3,d_39,e_4,188274,9,0,0,40,0
20803,38, White, Male, Bachelors,a_0,b_4,c_1,d_39,e_4,682947,13,0,0,55,1
20804,18, White, Male, Some-college,a_4,b_4,c_1,d_39,e_4,266489,10,0,0,50,0
20805,50, White, Male, HS-grad,a_2,b_3,c_0,d_39,e_4,177487,9,0,0,40,0
20806,56, White, Male, HS-grad,a_2,b_14,c_0,d_39,e_4,146326,9,0,0,50,0
20807,41, White, Male, Masters,a_2,b_4,c_0,d_39,e_4,101593,14,0,0,50,1
20808,32, White, Male, HS-grad,a_2,b_5,c_0,d_39,e_5,161153,9,0,1902,55,1
20809,46, White, Female, Assoc-acdm,a_0,b_10,c_4,d_39,e_4,214955,12,0,0,40,0
20810,26, White, Male, Some-college,a_4,b_0,c_1,d_39,e_0,39640,10,0,0,60,0
20811,48, White, Female, Assoc-voc,a_0,b_8,c_3,d_39,e_4,172695,11,0,0,40,0
20812,55, White, Male, HS-grad,a_0,b_8,c_1,d_0,e_4,305759,9,0,0,40,0
20813,40, White, Female, Some-college,a_2,b_1,c_5,d_39,e_4,226585,10,0,0,35,1
20814,39, White, Female, 11th,a_0,b_12,c_2,d_39,e_4,184128,7,0,0,40,0
20815,35, Black, Male, Some-college,a_2,b_11,c_0,d_0,e_4,152734,10,0,0,40,0
20816,32, White, Male, Assoc-voc,a_2,b_3,c_0,d_39,e_4,148207,11,0,0,40,0
20817,39, Black, Male, HS-grad,a_5,b_8,c_2,d_39,e_4,169249,9,0,0,40,0
20818,60, White, Male, 5th-6th,a_2,b_3,c_0,d_26,e_4,135470,3,0,0,40,0
20819,68, White, Female, Masters,a_4,b_1,c_1,d_39,e_4,50351,14,6360,0,20,0
20820,17, White, Female, 11th,a_4,b_12,c_3,d_39,e_4,127366,7,0,0,8,0
20821,40, White, Male, HS-grad,a_2,b_5,c_0,d_39,e_6,34007,9,0,0,70,1
20822,59, White, Female, Some-college,a_0,b_10,c_1,d_39,e_4,157303,10,0,0,48,0
20823,39, White, Female, Some-college,a_0,b_4,c_4,d_39,e_4,139647,10,0,0,56,0
20824,55, White, Female, Some-college,a_0,b_7,c_1,d_39,e_4,156797,10,0,0,40,0
20825,34, White, Male, HS-grad,a_4,b_14,c_3,d_39,e_4,111567,9,0,0,40,0
20826,58, White, Female, Masters,a_4,b_1,c_1,d_39,e_4,142924,14,0,0,24,1
20827,19, White, Female, 11th,a_4,b_8,c_1,d_39,e_4,125591,7,0,0,40,0
20828,29, White, Male, Bachelors,a_2,b_7,c_0,d_39,e_4,91189,13,0,0,48,0
20829,39, White, Male, HS-grad,a_2,b_3,c_0,d_39,e_4,114251,9,0,0,40,1
20830,54, White, Male, HS-grad,a_6,b_7,c_4,d_39,e_4,175912,9,914,0,40,0
20831,36, Black, Female, Bachelors,a_4,b_10,c_4,d_39,e_7,97136,13,0,0,40,0
20832,40, Black, Male, HS-grad,a_0,b_8,c_1,d_39,e_4,176602,9,0,0,40,0
20833,24, White, Male, HS-grad,a_4,b_12,c_3,d_6,e_4,314823,9,0,0,40,0
20834,35, White, Male, Assoc-voc,a_2,b_4,c_0,d_39,e_4,183898,11,7298,0,50,1
20835,66, White, Female, Some-college,a_0,b_4,c_1,d_39,e_7,71075,10,0,0,55,0
20836,22, Black, Female, HS-grad,a_0,b_0,c_2,d_39,e_0,313786,9,0,0,40,0
20837,25, White, Female, HS-grad,a_4,b_1,c_3,d_39,e_4,191271,9,0,0,40,0
20838,40, White, Male, HS-grad,a_5,b_4,c_2,d_39,e_6,188436,9,0,0,40,0
20839,27, White, Male, Bachelors,a_2,b_12,c_0,d_0,e_4,269354,13,0,0,25,0
20840,46, White, Male, Bachelors,a_2,b_12,c_0,d_39,e_4,123598,13,0,0,40,0
20841,18, White, Male, 12th,a_4,b_8,c_3,d_39,e_4,156874,8,0,0,27,0
20842,75, White, Male, HS-grad,a_2,b_5,c_0,d_39,e_6,213349,9,0,0,20,0
20843,40, White, Female, HS-grad,a_2,b_1,c_5,d_39,e_4,226505,9,0,0,46,1
20844,19, White, Female, Some-college,a_4,b_1,c_1,d_39,e_4,391329,10,0,0,30,0
20845,20, White, Male, HS-grad,a_4,b_6,c_3,d_39,e_4,138768,9,0,0,40,0
20846,18, White, Female, 11th,a_4,b_8,c_3,d_39,e_4,309634,7,0,0,22,0
20847,43, Asian-Pac-Islander, Male, Some-college,a_0,b_6,c_1,d_39,e_1,101709,10,0,0,40,0
20848,72, White, Male, HS-grad,a_2,b_4,c_0,d_39,e_2,259762,9,2290,0,10,0
20849,38, White, Male, Bachelors,a_2,b_7,c_0,d_20,e_4,136629,13,0,0,40,0
20850,33, White, Male, HS-grad,a_0,b_1,c_1,d_39,e_4,229716,9,0,0,38,0
20851,27, White, Male, Assoc-voc,a_4,b_3,c_3,d_39,e_6,404998,11,0,0,40,0
20852,35, White, Male, Some-college,a_2,b_3,c_0,d_39,e_4,37314,10,5013,0,40,0
20853,34, White, Male, HS-grad,a_0,b_6,c_3,d_39,e_4,159929,9,0,0,40,0
20854,42, White, Male, Masters,a_0,b_10,c_1,d_39,e_2,176716,14,0,0,40,0
20855,42, White, Male, 7th-8th,a_6,b_3,c_4,d_39,e_4,219288,4,0,0,40,0
20856,25, White, Male, HS-grad,a_4,b_6,c_1,d_39,e_4,289980,9,0,0,35,0
20857,32, White, Male, Assoc-acdm,a_0,b_11,c_1,d_39,e_1,191385,12,2174,0,40,0
20858,24, White, Female, HS-grad,a_5,b_8,c_4,d_39,e_4,85041,9,0,0,25,0
20859,34, White, Male, HS-grad,a_2,b_3,c_0,d_39,e_4,112139,9,0,0,40,0
20860,40, White, Male, Assoc-acdm,a_2,b_4,c_0,d_39,e_2,240504,12,0,0,40,1
20861,35, White, Male, HS-grad,a_4,b_7,c_3,d_39,e_4,199753,9,0,0,48,0
20862,56, White, Female, 7th-8th,a_0,b_8,c_4,d_39,e_6,385632,4,0,0,40,0
20863,34, White, Male, Bachelors,a_2,b_10,c_0,d_39,e_7,253121,13,0,0,40,0
20864,22, White, Female, Some-college,a_4,b_1,c_3,d_39,e_4,400966,10,0,0,40,0
20865,43, White, Male, HS-grad,a_4,b_1,c_3,d_39,e_1,211450,9,0,0,40,0
20866,50, White, Male, Assoc-voc,a_2,b_14,c_0,d_39,e_4,69345,11,3103,0,55,1
20867,43, White, Female, Assoc-voc,a_2,b_10,c_5,d_39,e_7,227910,11,0,0,40,1
20868,29, Black, Female, 11th,a_4,b_8,c_4,d_39,e_4,244395,7,0,0,40,0
20869,58, Black, Male, HS-grad,a_2,b_0,c_0,d_39,e_0,361870,9,0,0,30,0
20870,28, Black, Male, 10th,a_4,b_6,c_2,d_39,e_4,314177,6,0,0,40,0
20871,46, White, Male, Bachelors,a_2,b_3,c_0,d_39,e_4,149388,13,0,0,40,1
20872,62, White, Female, Masters,a_2,b_10,c_5,d_39,e_2,115763,14,0,0,40,1
20873,22, White, Male, Some-college,a_4,b_14,c_3,d_39,e_4,41837,10,0,0,25,0
20874,25, White, Female, Bachelors,a_4,b_1,c_3,d_39,e_4,192149,13,0,0,40,0
20875,33, White, Male, HS-grad,a_4,b_12,c_1,d_39,e_4,460408,9,3325,0,50,0
20876,34, White, Male, Bachelors,a_2,b_13,c_0,d_39,e_4,177675,13,0,0,40,1
20877,37, White, Male, Bachelors,a_2,b_4,c_0,d_39,e_4,183800,13,0,0,40,1
20878,56, White, Male, HS-grad,a_2,b_14,c_0,d_39,e_4,160932,9,0,0,44,1
20879,37, White, Male, HS-grad,a_0,b_3,c_1,d_39,e_6,181553,9,0,0,50,0
20880,55, White, Male, Assoc-voc,a_2,b_3,c_0,d_39,e_4,236520,11,0,0,40,1
20881,37, White, Male, Some-college,a_4,b_1,c_3,d_39,e_1,197284,10,0,0,40,0
20882,68, White, Male, HS-grad,a_2,b_0,c_0,d_39,e_0,117542,9,1409,0,15,0
20883,22, White, Female, HS-grad,a_4,b_12,c_4,d_29,e_4,206815,9,0,0,40,0
20884,23, White, Male, Some-college,a_4,b_3,c_1,d_39,e_4,127768,10,0,0,40,0
20885,55, Asian-Pac-Islander, Male, Masters,a_2,b_4,c_0,d_39,e_1,88876,14,0,0,60,1
20886,32, White, Female, HS-grad,a_4,b_6,c_3,d_39,e_4,228265,9,0,0,30,0
20887,25, White, Male, Some-college,a_2,b_4,c_0,d_39,e_4,114483,10,0,0,50,0
20888,39, White, Female, Bachelors,a_4,b_4,c_1,d_39,e_4,22494,13,0,0,40,0
20889,31, White, Male, Bachelors,a_2,b_4,c_0,d_39,e_5,114937,13,0,0,55,1
20890,46, White, Female, Some-college,a_4,b_4,c_1,d_39,e_7,421223,10,0,0,40,0
20891,38, White, Male, Doctorate,a_2,b_10,c_0,d_39,e_7,22245,16,0,0,45,1
20892,35, White, Male, 10th,a_2,b_3,c_0,d_39,e_4,112158,6,0,0,40,0
20893,40, White, Female, HS-grad,a_4,b_0,c_1,d_39,e_0,84232,9,0,0,4,0
20894,36, White, Male, HS-grad,a_4,b_8,c_1,d_39,e_4,160192,9,0,0,40,0
20895,24, Black, Female, HS-grad,a_4,b_8,c_3,d_39,e_4,196332,9,0,0,40,0
20896,65, White, Male, Assoc-voc,a_2,b_1,c_0,d_39,e_4,386672,11,0,0,15,0
20897,29, White, Female, Masters,a_2,b_10,c_5,d_39,e_2,177398,14,0,0,40,1
20898,48, Asian-Pac-Islander, Female, HS-grad,a_0,b_4,c_4,d_39,e_4,105138,9,0,0,40,0
20899,44, Asian-Pac-Islander, Male, Masters,a_2,b_4,c_0,d_19,e_4,178385,14,0,0,48,0
20900,53, White, Male, Masters,a_2,b_4,c_0,d_39,e_5,55139,14,0,0,40,1
20901,33, White, Male, Assoc-voc,a_2,b_12,c_0,d_39,e_4,187560,11,0,0,36,0
20902,47, White, Female, HS-grad,a_0,b_4,c_1,d_39,e_4,133758,9,0,1974,40,0
20903,30, White, Female, Some-college,a_0,b_8,c_3,d_39,e_4,188798,10,0,0,20,0
20904,69, Black, Male, 11th,a_2,b_10,c_0,d_39,e_4,512992,7,0,0,45,0
20905,36, White, Female, Bachelors,a_0,b_1,c_1,d_39,e_4,130926,13,3674,0,40,0
20906,52, White, Female, Some-college,a_0,b_4,c_1,d_39,e_4,361875,10,0,0,50,0
20907,22, White, Male, Assoc-acdm,a_4,b_0,c_2,d_39,e_0,189203,12,0,0,15,0
20908,25, White, Male, Some-college,a_2,b_7,c_0,d_39,e_4,231714,10,0,0,40,0
20909,22, Black, Female, HS-grad,a_4,b_12,c_2,d_39,e_4,509048,9,0,0,37,0
20910,47, White, Male, Some-college,a_2,b_3,c_0,d_39,e_5,168191,10,0,0,40,0
20911,73, Asian-Pac-Islander, Female, 7th-8th,a_0,b_8,c_1,d_39,e_7,74040,4,0,0,40,0
20912,51, White, Male, Assoc-acdm,a_0,b_13,c_1,d_39,e_4,123429,12,0,0,30,0
20913,30, White, Male, Bachelors,a_4,b_10,c_2,d_39,e_7,193380,13,0,0,35,0
20914,33, Other, Female, HS-grad,a_0,b_1,c_3,d_39,e_4,120201,9,0,0,65,0
20915,22, Black, Female, HS-grad,a_4,b_12,c_3,d_39,e_4,141040,9,0,0,35,0
20916,45, White, Male, HS-grad,a_0,b_8,c_1,d_39,e_4,100651,9,0,1980,40,0
20917,28, White, Male, Some-college,a_4,b_3,c_3,d_39,e_4,138692,10,0,0,50,0
20918,18, White, Female, 11th,a_4,b_1,c_2,d_39,e_2,153405,7,0,0,25,0
20919,22, White, Female, 10th,a_2,b_7,c_5,d_39,e_4,214731,6,0,0,40,0
20920,37, White, Male, HS-grad,a_2,b_5,c_0,d_39,e_4,201531,9,0,0,40,0
20921,72, Black, Female, 11th,a_0,b_8,c_1,d_39,e_4,426562,7,0,0,35,0
20922,24, White, Female, Bachelors,a_4,b_1,c_3,d_39,e_4,267945,13,0,0,40,0
20923,57, White, Male, Masters,a_2,b_4,c_0,d_39,e_4,245193,14,0,0,60,1
20924,21, White, Female, Some-college,a_4,b_8,c_3,d_39,e_7,194096,10,0,0,10,0
20925,54, White, Female, Some-college,a_0,b_4,c_1,d_22,e_4,169785,10,0,0,40,0
20926,44, White, Male, Some-college,a_2,b_14,c_0,d_39,e_4,186916,10,0,1887,60,1
20927,37, Black, Female, Assoc-voc,a_4,b_12,c_4,d_39,e_4,259882,11,0,0,6,0
20928,53, White, Male, Bachelors,a_4,b_12,c_4,d_39,e_6,35295,13,0,0,60,1
20929,24, White, Male, HS-grad,a_4,b_4,c_1,d_39,e_4,321763,9,0,0,38,0
20930,46, White, Male, Bachelors,a_2,b_12,c_0,d_39,e_4,268022,13,0,0,40,1
20931,32, White, Female, Bachelors,a_4,b_10,c_3,d_39,e_7,190577,13,0,0,40,0
20932,56, White, Male, Bachelors,a_2,b_10,c_0,d_39,e_4,247337,13,0,0,50,1
20933,38, White, Male, Bachelors,a_2,b_4,c_0,d_39,e_4,107630,13,0,0,40,0
20934,25, Black, Male, HS-grad,a_4,b_3,c_2,d_39,e_4,403788,9,0,0,40,0
20935,53, White, Male, Bachelors,a_4,b_4,c_3,d_5,e_4,276515,13,0,0,40,0
20936,34, White, Male, HS-grad,a_2,b_8,c_0,d_39,e_4,69491,9,0,0,40,0
20937,42, White, Female, HS-grad,a_5,b_1,c_4,d_34,e_4,185057,9,0,0,35,0
20938,53, White, Male, Some-college,a_2,b_3,c_0,d_39,e_4,187356,10,0,0,66,0
20939,27, White, Female, HS-grad,a_4,b_3,c_3,d_39,e_4,193701,9,0,0,45,0
20940,42, Black, Male, HS-grad,a_0,b_7,c_1,d_39,e_4,317078,9,0,0,40,0
20941,41, White, Male, HS-grad,a_2,b_7,c_0,d_39,e_4,187821,9,2885,0,40,0
20942,22, White, Female, Assoc-voc,a_4,b_1,c_3,d_39,e_4,107801,11,0,0,40,0
20943,90, White, Female, Bachelors,a_4,b_10,c_3,d_39,e_4,313749,13,0,0,10,0
20944,18, White, Male, 11th,a_4,b_12,c_3,d_39,e_4,577521,7,0,0,13,0
20945,46, White, Male, Bachelors,a_2,b_11,c_0,d_39,e_2,121124,13,15024,0,40,1
20946,35, White, Male, Bachelors,a_2,b_10,c_0,d_39,e_2,204277,13,0,0,40,0
20947,42, Black, Female, Assoc-acdm,a_2,b_1,c_5,d_39,e_4,99254,12,0,0,40,1
20948,41, White, Male, Bachelors,a_4,b_13,c_1,d_39,e_4,163258,13,0,0,40,0
20949,25, White, Male, Some-college,a_4,b_12,c_3,d_39,e_4,144301,10,0,0,42,0
20950,33, Black, Female, 11th,a_4,b_12,c_4,d_39,e_4,311194,7,0,0,17,0
20951,43, White, Male, Bachelors,a_2,b_1,c_0,d_39,e_1,203637,13,7298,0,40,1
20952,20, White, Male, Some-college,a_4,b_6,c_1,d_39,e_7,432052,10,0,0,15,0
20953,47, White, Female, HS-grad,a_0,b_1,c_1,d_39,e_4,316101,9,0,0,40,0
20954,62, White, Female, Some-college,a_4,b_1,c_1,d_39,e_4,141308,10,0,0,40,0
20955,52, White, Female, 9th,a_0,b_3,c_4,d_5,e_4,366232,5,0,0,40,0
20956,53, White, Male, HS-grad,a_2,b_3,c_0,d_39,e_4,55861,9,0,0,40,1
20957,61, White, Male, Doctorate,a_2,b_10,c_0,d_39,e_4,423297,16,0,0,40,1
20958,41, Black, Female, Masters,a_4,b_10,c_1,d_39,e_2,210259,14,0,0,40,0
20959,19, White, Male, HS-grad,a_4,b_12,c_1,d_39,e_4,224849,9,0,0,35,0
20960,58, White, Female, HS-grad,a_5,b_8,c_4,d_6,e_4,202652,9,0,0,40,0
20961,48, White, Male, Bachelors,a_2,b_12,c_0,d_39,e_4,67725,13,0,0,45,0
20962,36, White, Female, Bachelors,a_4,b_8,c_1,d_39,e_4,273604,13,0,0,40,0
20963,25, White, Female, Some-college,a_4,b_13,c_3,d_39,e_4,193787,10,0,0,40,0
20964,66, White, Female, Assoc-voc,a_6,b_10,c_1,d_39,e_4,114447,11,0,0,35,0
20965,53, White, Female, Masters,a_4,b_10,c_1,d_39,e_4,156843,14,0,1564,54,1
20966,27, White, Male, Assoc-acdm,a_4,b_11,c_1,d_39,e_7,206889,12,0,0,40,0
20967,50, White, Female, HS-grad,a_0,b_1,c_1,d_39,e_4,113176,9,0,0,40,0
20968,53, White, Male, Some-college,a_2,b_13,c_0,d_39,e_4,98791,10,0,0,40,0
20969,44, White, Male, Bachelors,a_2,b_12,c_0,d_39,e_5,269733,13,0,0,30,0
20970,27, White, Male, Bachelors,a_2,b_4,c_0,d_39,e_4,169460,13,0,0,40,0
20971,51, White, Male, HS-grad,a_2,b_7,c_0,d_39,e_4,136913,9,0,0,40,0
20972,34, White, Male, Some-college,a_4,b_6,c_1,d_39,e_4,183811,10,0,0,40,0
20973,26, White, Male, Masters,a_4,b_10,c_1,d_39,e_4,122999,14,8614,0,40,1
20974,25, White, Male, Masters,a_2,b_7,c_1,d_26,e_4,250038,14,0,0,40,0
20975,51, White, Male, Prof-school,a_2,b_10,c_0,d_39,e_5,28765,15,0,0,60,1
20976,41, White, Male, Masters,a_2,b_4,c_0,d_39,e_5,94113,14,0,0,60,1
20977,43, White, Male, Some-college,a_2,b_3,c_0,d_39,e_4,55395,10,0,0,40,0
20978,60, Black, Male, Assoc-acdm,a_2,b_8,c_0,d_39,e_1,55621,12,0,0,40,0
20979,51, White, Male, Assoc-acdm,a_2,b_12,c_0,d_39,e_4,175070,12,5178,0,45,1
20980,49, White, Male, HS-grad,a_2,b_0,c_0,d_33,e_0,296892,9,0,0,40,0
20981,49, White, Female, Some-college,a_2,b_10,c_5,d_39,e_5,143482,10,0,0,65,1
20982,39, White, Male, HS-grad,a_2,b_4,c_0,d_39,e_5,151029,9,0,0,40,1
20983,54, White, Male, Assoc-acdm,a_2,b_3,c_0,d_5,e_4,230767,12,0,0,40,0
20984,32, Black, Female, HS-grad,a_4,b_14,c_4,d_39,e_2,286101,9,0,0,37,0
20985,24, White, Male, HS-grad,a_4,b_6,c_2,d_39,e_4,125031,9,0,0,40,0
20986,49, White, Male, Prof-school,a_2,b_10,c_0,d_39,e_4,81654,15,0,0,60,1
20987,26, Black, Male, 12th,a_4,b_8,c_4,d_39,e_4,152129,8,0,0,40,0
20988,82, Amer-Indian-Eskimo, Male, Some-college,a_6,b_0,c_1,d_39,e_0,52921,10,0,0,3,0
20989,43, Black, Male, Some-college,a_4,b_14,c_1,d_39,e_6,311177,10,0,0,30,0
20990,37, Asian-Pac-Islander, Female, HS-grad,a_2,b_8,c_5,d_30,e_4,37109,9,0,0,60,0
20991,56, White, Male, Bachelors,a_2,b_3,c_0,d_39,e_4,267652,13,0,0,40,0
20992,29, White, Male, Assoc-voc,a_0,b_11,c_4,d_39,e_2,116751,11,0,0,56,0
20993,26, White, Male, 9th,a_2,b_3,c_0,d_32,e_6,117125,5,0,0,40,0
20994,42, Black, Male, 7th-8th,a_4,b_6,c_1,d_39,e_4,242564,4,0,2205,40,0
20995,74, White, Male, HS-grad,a_2,b_8,c_0,d_39,e_4,97167,9,0,0,15,0
20996,57, White, Male, HS-grad,a_2,b_1,c_0,d_39,e_5,140319,9,0,0,50,0
20997,18, White, Female, HS-grad,a_4,b_1,c_3,d_39,e_4,236272,9,0,0,35,0
20998,23, White, Male, Some-college,a_4,b_0,c_3,d_39,e_0,238087,10,0,0,30,0
20999,34, White, Male, HS-grad,a_4,b_4,c_2,d_39,e_4,223267,9,0,0,50,0
21000,53, White, Male, HS-grad,a_2,b_3,c_0,d_39,e_4,23698,9,0,0,46,1
21001,49, White, Female, Bachelors,a_2,b_10,c_2,d_39,e_7,31650,13,0,0,45,0
21002,50, White, Male, Some-college,a_2,b_13,c_0,d_39,e_4,92079,10,0,0,45,1
21003,35, White, Female, Some-college,a_4,b_4,c_1,d_39,e_4,190174,10,0,0,40,0
21004,63, White, Male, 1st-4th,a_0,b_14,c_1,d_39,e_4,200474,2,0,0,40,0
21005,26, Asian-Pac-Islander, Male, Bachelors,a_4,b_1,c_3,d_36,e_4,190650,13,0,0,40,0
21006,29, White, Male, Bachelors,a_2,b_10,c_0,d_39,e_2,142443,13,0,0,60,0
21007,19, White, Female, Some-college,a_4,b_1,c_3,d_39,e_4,138153,10,0,0,10,0
21008,26, White, Male, Bachelors,a_2,b_10,c_0,d_39,e_4,167761,13,0,0,50,1
21009,54, White, Female, Masters,a_6,b_10,c_4,d_39,e_2,169785,14,0,0,38,0
21010,40, White, Male, Some-college,a_0,b_7,c_3,d_39,e_4,133974,10,0,0,40,0
21011,58, White, Male, Some-college,a_4,b_5,c_1,d_39,e_4,174040,10,0,0,40,0
21012,46, White, Male, Bachelors,a_2,b_10,c_0,d_39,e_2,141944,13,0,0,38,1
21013,32, White, Male, Some-college,a_2,b_3,c_0,d_39,e_4,53373,10,0,0,36,0
21014,19, White, Female, HS-grad,a_4,b_12,c_3,d_39,e_4,205829,9,0,0,35,0
21015,26, White, Male, Some-college,a_4,b_11,c_1,d_39,e_4,34110,10,0,0,44,0
21016,26, White, Female, Bachelors,a_4,b_10,c_1,d_39,e_4,48280,13,0,0,40,0
21017,39, Black, Female, HS-grad,a_0,b_1,c_4,d_39,e_4,155961,9,0,0,38,0
21018,41, White, Female, HS-grad,a_5,b_8,c_4,d_26,e_4,190885,9,0,0,40,0
21019,36, White, Male, Doctorate,a_4,b_10,c_1,d_0,e_6,343721,16,0,0,30,1
21020,45, White, Female, HS-grad,a_5,b_0,c_4,d_39,e_0,28359,9,0,0,10,0
21021,58, White, Female, 10th,a_2,b_14,c_5,d_39,e_5,183870,6,0,0,40,0
21022,26, White, Male, HS-grad,a_4,b_3,c_3,d_39,e_4,283715,9,0,0,40,0
21023,39, White, Male, 11th,a_2,b_14,c_0,d_39,e_4,42044,7,0,0,40,0
21024,20, White, Male, 11th,a_4,b_3,c_1,d_39,e_4,219262,7,0,0,60,0
21025,25, White, Male, Some-college,a_2,b_14,c_0,d_39,e_4,29599,10,0,0,38,0
21026,58, White, Female, Bachelors,a_0,b_10,c_1,d_39,e_6,163047,13,0,0,40,0
21027,42, White, Male, Bachelors,a_4,b_12,c_4,d_39,e_4,125461,13,0,0,40,0
21028,40, White, Female, Some-college,a_0,b_8,c_1,d_39,e_4,289309,10,0,0,48,0
21029,34, White, Male, HS-grad,a_2,b_10,c_0,d_0,e_4,241360,9,0,0,40,0
21030,36, Black, Female, Some-college,a_4,b_13,c_4,d_39,e_7,323726,10,0,0,40,0
21031,36, White, Female, Bachelors,a_0,b_10,c_4,d_39,e_2,95462,13,0,0,40,0
21032,47, White, Male, Bachelors,a_0,b_12,c_1,d_39,e_6,479611,13,0,0,50,0
21033,40, White, Male, HS-grad,a_2,b_4,c_0,d_39,e_4,219266,9,7688,0,50,1
21034,27, White, Male, HS-grad,a_2,b_3,c_0,d_39,e_4,588905,9,0,0,40,0
21035,33, White, Male, HS-grad,a_2,b_7,c_0,d_39,e_4,207201,9,0,0,55,1
21036,58, White, Male, Masters,a_2,b_4,c_0,d_39,e_7,279878,14,0,0,40,1
21037,47, White, Male, Bachelors,a_2,b_13,c_0,d_39,e_4,170850,13,0,0,48,0
21038,38, White, Male, HS-grad,a_0,b_8,c_1,d_39,e_4,110607,9,0,0,32,0
21039,22, White, Male, Some-college,a_4,b_8,c_1,d_39,e_4,215395,10,0,1602,10,0
21040,60, White, Male, HS-grad,a_2,b_0,c_0,d_39,e_0,191118,9,0,1848,40,1
21041,48, White, Male, Assoc-acdm,a_2,b_10,c_0,d_39,e_6,265477,12,0,0,40,0
21042,24, Black, Female, HS-grad,a_0,b_11,c_4,d_39,e_2,249101,9,0,0,40,0
21043,50, White, Male, Some-college,a_2,b_3,c_0,d_39,e_6,343748,10,0,0,35,0
21044,36, White, Male, 9th,a_2,b_3,c_0,d_39,e_2,135786,5,0,0,25,0
21045,20, White, Male, HS-grad,a_2,b_7,c_0,d_39,e_4,146538,9,0,0,40,0
21046,20, White, Female, HS-grad,a_4,b_1,c_3,d_39,e_4,260199,9,0,0,10,0
21047,29, White, Male, Some-college,a_4,b_10,c_1,d_39,e_4,274010,10,0,0,45,0
21048,33, Asian-Pac-Islander, Female, Bachelors,a_4,b_8,c_1,d_37,e_4,165235,13,0,0,35,0
21049,27, White, Male, Some-college,a_4,b_12,c_1,d_39,e_4,213152,10,0,0,40,0
21050,18, White, Female, 11th,a_4,b_8,c_3,d_39,e_4,45316,7,0,0,20,0
21051,45, Asian-Pac-Islander, Male, Some-college,a_2,b_3,c_0,d_40,e_4,338105,10,0,0,40,0
21052,26, White, Male, Bachelors,a_4,b_3,c_1,d_39,e_4,120238,13,3325,0,40,0
21053,32, White, Male, Some-college,a_2,b_7,c_0,d_39,e_4,26803,10,0,0,84,1
21054,36, White, Male, Some-college,a_2,b_3,c_0,d_39,e_4,320811,10,0,0,40,1
21055,25, Black, Female, Bachelors,a_4,b_10,c_1,d_39,e_2,225193,13,0,0,40,0
21056,19, Asian-Pac-Islander, Male, Assoc-voc,a_4,b_8,c_3,d_39,e_4,70982,11,0,0,16,0
21057,28, White, Male, Some-college,a_2,b_14,c_0,d_8,e_4,207473,10,0,0,40,0
21058,67, White, Male, 7th-8th,a_2,b_0,c_0,d_39,e_0,188903,4,2414,0,40,0
21059,36, White, Female, HS-grad,a_0,b_1,c_4,d_39,e_2,51424,9,0,0,40,0
21060,45, Amer-Indian-Eskimo, Male, Some-college,a_2,b_4,c_0,d_39,e_6,26781,10,0,0,40,0
21061,35, White, Female, Masters,a_4,b_12,c_1,d_39,e_4,106967,14,0,0,40,0
21062,18, White, Female, HS-grad,a_4,b_7,c_2,d_39,e_4,391585,9,0,0,40,0
21063,35, Black, Female, Some-college,a_4,b_10,c_3,d_39,e_7,194828,10,0,0,40,0
21064,64, White, Female, Some-college,a_6,b_3,c_1,d_39,e_6,170421,10,0,0,8,0
21065,30, Black, Male, HS-grad,a_4,b_4,c_1,d_39,e_4,65920,9,0,0,40,0
21066,46, White, Male, 9th,a_0,b_12,c_1,d_39,e_4,117605,5,0,0,35,0
21067,60, White, Female, Masters,a_0,b_10,c_1,d_39,e_2,313852,14,0,0,25,0
21068,30, White, Female, HS-grad,a_4,b_7,c_2,d_33,e_4,219318,9,0,0,35,0
